SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",248,"NO GOOD POSES FOUND",646.76,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",249,"NO GOOD POSES FOUND",501.44,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",250,"NO GOOD POSES FOUND",565.31,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",251,"NO GOOD POSES FOUND",481,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",252,"NO GOOD POSES FOUND",855.1,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",253,"NO GOOD POSES FOUND",676.08,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",254,"NO GOOD POSES FOUND",404.74,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",255,"NO GOOD POSES FOUND",206.38,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",256,"NO GOOD POSES FOUND",398.76,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",257,"NO GOOD POSES FOUND",703.26,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",258,"NO GOOD POSES FOUND",777.3,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",259,"NO GOOD POSES FOUND",428.18,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",260,"NO GOOD POSES FOUND",533.28,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",261,"NO GOOD POSES FOUND",735.67,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",262,"NO GOOD POSES FOUND",458.43,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",263,"NO GOOD POSES FOUND",633.56,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",264,"NO GOOD POSES FOUND",473.62,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",265,"NO GOOD POSES FOUND",473.72,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",266,"NO GOOD POSES FOUND",428.92,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",267,"NO GOOD POSES FOUND",743.4,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",268,"NO GOOD POSES FOUND",375.4,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",269,"NO GOOD POSES FOUND",532.45,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",270,"NO GOOD POSES FOUND",536.19,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",271,"NO GOOD POSES FOUND",608.34,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",272,"NO GOOD POSES FOUND",288.02,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",273,"NO GOOD POSES FOUND",738.51,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",274,"NO GOOD POSES FOUND",496.46,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",275,"NO GOOD POSES FOUND",866.72,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",276,"NO GOOD POSES FOUND",463.94,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",277,"NO GOOD POSES FOUND",386.04,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",278,"NO GOOD POSES FOUND",642.4,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",279,"NO GOOD POSES FOUND",1005.08,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",280,"NO GOOD POSES FOUND",346.36,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",281,"NO GOOD POSES FOUND",540.96,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",282,"NO GOOD POSES FOUND",711.38,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",283,"NO GOOD POSES FOUND",535.35,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",284,"NO GOOD POSES FOUND",855.31,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",285,"NO GOOD POSES FOUND",591.64,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",286,"NO GOOD POSES FOUND",400.94,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",287,"NO GOOD POSES FOUND",356.26,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",288,"NO GOOD POSES FOUND",398.49,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",289,"NO GOOD POSES FOUND",776.72,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",290,"NO GOOD POSES FOUND",406.08,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",291,"NO GOOD POSES FOUND",519.83,,,,,,,,,,,,,,
